zip_code,CBSA Title,MSA_central_outlying,pct_black_alone,pop_black_alone,pct_below_poverty,pct_below_poverty_white_alone,pct_below_poverty_black_alone,pct_below_poverty_asian_alone,pct_below_poverty_hispanic,quartiles_pct_below_poverty,pct_change_16_to_21_pct_below_poverty_black_alone,pct_homeownership,pct_homeownership_white_alone,pct_homeownership_black_alone,pct_homeownership_asian_alone,pct_homeownership_hispanic,quartiles_pct_homeownership,pct_change_16_to_21_pct_homeownership_black_alone,Total_All_loans,Total_Female Owned_loans,Total_Male Owned_loans,Total_Unanswered_loans,White_All_loans,White_Female Owned_loans,White_Male Owned_loans,White_Unanswered_loans,Black_All_loans,Black_Female Owned_loans,Black_Male Owned_loans,Black_Unanswered_loans,Hispanic_All_loans,Hispanic_Female Owned_loans,Hispanic_Male Owned_loans,Hispanic_Unanswered_loans,Asian_All_loans,Asian_Female Owned_loans,Asian_Male Owned_loans,Asian_Unanswered_loans,Total_All_loan_amnt,Total_Female Owned_loan_amnt,Total_Male Owned_loan_amnt,Total_Unanswered_loan_amnt,White_All_loan_amnt,White_Female Owned_loan_amnt,White_Male Owned_loan_amnt,White_Unanswered_loan_amnt,Black_All_loan_amnt,Black_Female Owned_loan_amnt,Black_Male Owned_loan_amnt,Black_Unanswered_loan_amnt,Hispanic_All_loan_amnt,Hispanic_Female Owned_loan_amnt,Hispanic_Male Owned_loan_amnt,Hispanic_Unanswered_loan_amnt,Asian_All_loan_amnt,Asian_Female Owned_loan_amnt,Asian_Male Owned_loan_amnt,Asian_Unanswered_loan_amnt,pct_hh_with_broadband_internet_subscriptions,pct_hh_with_broadband_internet_subscriptions_white_alone,pct_hh_with_broadband_internet_subscriptions_black_alone,pct_hh_with_broadband_internet_subscriptions_asian_alone,pct_hh_with_broadband_internet_subscriptions_hispanic,quartiles_pct_hh_with_broadband_internet_subscriptions,pct_bach_degree_or_higher_white_alone,pct_bach_degree_or_higher_black_alone,pct_bach_degree_or_higher_asian_alone,pct_bach_degree_or_higher_hispanic,quartiles_pct_bach_degree_or_higher_white_alone,quartiles_pct_bach_degree_or_higher_black_alone,quartiles_pct_bach_degree_or_higher_asian_alone,quartiles_pct_bach_degree_or_higher_hispanic,total_population,median_age_all,median_age_white,median_age_black,avg_hhd_sz_all,avg_hhd_sz_ownocc,avg_hhd_sz_renter,median_hhd_inc_all,median_hhd_inc_white,median_hhd_inc_black,median_hhd_inc_hisp,median_gross_rent,med_gr_rent_pct_hhd_inc,vcnthouse_value_q1,vcnthouse_value_median,vcnthouse_value_q3,race_pct_white,race_pct_black,race_pct_amerind_aknat,race_pct_asian,race_pct_pacisld,race_pct_other,race_pct_twoplus,ethnicity_pct_hisp,geomob_same_house_1yr_all,geomob_same_house_1yr_white,geomob_same_house_1yr_black,geomob_moved_in_county_1yr_all,geomob_moved_in_county_1yr_white,geomob_moved_in_county_1yr_black,geomob_moved_diff_state_1yr_all,geomob_moved_diff_state_1yr_white,geomob_moved_diff_state_1yr_black,occupied_housing_pct_pop,occupied_owner_pct_pop,occupied_renter_pct_pop,hhd_pct_no_vehicle,hhd_4plus_no_vehicle,houseburden_over30pct_inc_renters,houseburden_over30pct_inc_own_mrtg,houseburden_over30pct_inc_own_nomrtg,houseburden_over30pct_inc_all,edu_pop_no_hs_diploma,edu_pop_bach_degree_plus,edu_pop_grad_degree_plus,hhd_comp_pct_married,hhd_comp_pct_married_chldrn,hhd_comp_pct_sgl_prnt,pop_pct_65over,pop_below_poverty_all,pop_below_poverty_white,pop_below_poverty_black,pop_over65_live_alone,pop_pct_disability,hhd_pct_food_assist,hhd_chld_pct_food_assist,hhd_sglprt_pct_food_assist,pop_pct_medicaid,pop_pct_no_hltinsur,supermarkets,ConvenienceStore,AlcoholStore,PhysicianOffice,MentalHlthSpecialist,MentalHlthPractice,ChildcareFacility,fast_food,BINGE,BPHIGH,BPMED,CHECKUP,COREM,COREW,CSMOKING,DENTAL,DEPRESSION,DIABETES,GHLTH,LPA,MHLTH,OBESITY,PHLTH,SLEEP,NatWalkInd_zip,calc_mhv_to_mhi_all,calc_mhv_to_mhi_white,calc_mhv_to_mhi_black,calc_mhv_to_mhi_hisp,calc_houseburden_renter_salary_need,calc_houseburden_renter_salary_gap_white,calc_houseburden_renter_salary_gap_black,median_hhd_inc_white_PctChg,median_hhd_inc_black_PctChg,median_gross_rent_PctChg,vcnthouse_value_median_PctChg,houseburden_over30pct_inc_renters_Chg,houseburden_over30pct_inc_all_Chg,pop_below_poverty_all_Chg,pop_below_poverty_white_Chg,pop_below_poverty_black_Chg,calc_mhv_to_mhi_all_Chg,calc_mhv_to_mhi_white_Chg,calc_mhv_to_mhi_black_Chg,calc_houseburden_renter_salary_need_PctChg,lila_res
37031,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,1.7,71,6.5,6.2,0,,0,26-50% of geographies,-3.9,91.2,92.4,57.4,,100,Top 25% of geographies,-42.5,120,18,40,62,24,6,18,,2,,2,,2,2,,,,,,,2041514,752994,384310,904210,336854,145618,191234,,13220,,13220,,5236,5236,,,,,,,81.5,81.6,57.7,,100,26-50% of geographies,20.2,26.8,,0,26-50% of geographies,51-75% of geographies,,Bottom 25% of geographies,4149,42.6,42.7,54.5,2.48,2.49,2.4,75393,74176,101023,,1035,15.4,145300,205000,336800,0.927452398,0.033020005,0.000241022,0,0.004097373,0.007230658,0.027958544,0.020486864,0.926438456,0.923856549,1,0.046613256,0.04989605,0,0.007526099,0.008056133,0,0.995661605,0.9365771,0.0634229,0.006006006,0,0.275229358,0.165550239,0.17221135,0.174774775,0.115311909,0.176118463,0.053245117,0.636636637,0.192792793,0.010810811,0.194986744,0.078332128,0.072245322,0,0.207663782,0.187274042,0.045045045,0.028228228,0.026426426,0.124126295,0.06604001,,,,,,,,,0.157,0.352,0.747,0.727,0.367,0.386,0.236,0.605,0.268,0.109,0.147,0.245,0.17,0.373,0.109,0.331,3.365432624,2.719085326,2.763697153,2.029240866,,41400,32776,59623,0.293617021,1.209891937,-0.16464891,0.439606742,0.093834009,-0.066513851,0.013779209,0.00780451,-0.056338028,0.231575282,0.280264994,-1.085778603,-0.16464891,0
37032,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,1.6,86,7.5,7.5,8.1,0,15.2,26-50% of geographies,-24.2,79.5,79.8,59.6,,79.5,51-75% of geographies,-33.5,180,12,70,98,28,4,24,,,,,,,,,,,,,,3968550,102716,1555156,2310678,439206,49688,389518,,,,,,,,,,,,,,83,84.2,41.8,0,8.9,26-50% of geographies,23,36.8,,0,51-75% of geographies,Top 25% of geographies,,Bottom 25% of geographies,5227,36.1,36.2,49.1,3.03,2.97,3.28,74760,74856,66484,,808,22.9,143700,209500,301500,0.969772336,0.018174861,0,0.001721829,0,0,0.010330974,0.018366176,0.925272547,0.922856558,1,0.042418236,0.043789646,0,0.017839445,0.018416206,0,0.998852114,0.780693354,0.219306646,0.008715863,0,0.286532951,0.111801242,0.002463054,0.121441023,0.140685544,0.24023845,0.084053651,0.658338175,0.338175479,0.010459035,0.10694471,0.057290669,0.053941909,0.273684211,0.250447227,0.123062201,0.098779779,0.028471819,0.002905288,0.129569378,0.084019139,,,,,,,,,0.16,0.352,0.741,0.729,0.403,0.346,0.222,0.585,0.264,0.102,0.144,0.233,0.169,0.335,0.105,0.342,3.746124708,2.802300696,2.79870685,3.151134107,,32320,42536,34164,0.475227622,-0.389309892,-0.071264368,0.145434664,-0.014302703,-0.184492228,-0.083747529,-0.083900115,0.157555178,-0.755649738,-0.805802235,1.471102509,-0.071264368,0
37033,,Outlying,1.4,110,18.7,18.3,61.4,,38.3,Top 25% of geographies,26.1,69.7,70,100,,54.2,26-50% of geographies,0,300,36,48,216,60,26,34,,,,,,,,,,2,2,,,10293603,684724,1165721,8443158,1101779,320150,781629,,,,,,,,,,80346,80346,,,72.6,73.4,48.8,,58.3,Bottom 25% of geographies,8.8,0,,12.9,Bottom 25% of geographies,Bottom 25% of geographies,,26-50% of geographies,7604,49.2,49.3,42.4,2.41,2.38,2.52,45149,44846,,,645,28.5,78200,131400,184300,0.961862178,0.008811152,0.013150973,0,0.001183588,0.001841136,0.013150973,0.027222514,0.874933475,0.875311376,0.776119403,0.084619478,0.085247717,0.104477612,0.013437999,0.013977304,0,0.961073119,0.749178982,0.250821018,0.04886101,0.042553191,0.376373626,0.168624161,0.11361587,0.198415319,0.163058659,0.107018156,0.037185754,0.554638495,0.201056454,0.034334764,0.239347712,0.135695646,0.135930613,0.4,0.307414105,0.223682409,0.156157148,0.044569165,0.02013866,0.218754278,0.098425736,,,,6,,,,4,0.133,0.422,0.797,0.763,0.366,0.329,0.247,0.524,0.268,0.143,0.202,0.298,0.172,0.37,0.137,0.343,4.994227604,2.910363463,2.930027204,,,25800,19046,,0.205116492,,0.082214765,0.132758621,-0.061443633,-0.082322386,-0.043069101,-0.045671054,0.073684211,-0.190992043,-0.187163025,,0.082214765,0.009272816
37034,"Lewisburg, TN",Central,0.6,43,9.1,8.2,0,0,0,26-50% of geographies,-5.2,80.8,84.5,88.9,80.8,2.6,51-75% of geographies,-3.7,364,36,122,206,76,14,62,,4,,4,,2,,2,,2,,2,,11319566,454466,3583254,7281848,1325390,112948,1212442,,40220,,40220,,184200,,184200,,28200,,28200,,86.9,86.2,72.1,100,98.7,26-50% of geographies,20.1,10.5,13.6,3.4,26-50% of geographies,26-50% of geographies,Bottom 25% of geographies,26-50% of geographies,7576,39.3,39.2,50.3,2.77,2.85,2.43,66627,67401,58375,,1075,31.1,131000,204500,315100,0.941393875,0.014519535,0.001715945,0.004223865,0,0,0.038146779,0.010823654,0.918410596,0.917802445,0.909090909,0.020927152,0.022200365,0,0.009801325,0.010397639,0,1,0.842529039,0.157470961,0.009150805,0,0.480651731,0.226308345,0.053204353,0.219619327,0.063075416,0.205484819,0.059745348,0.624084919,0.237920937,0.064421669,0.147307286,0.087203917,0.077885562,0.090909091,0.1890681,0.121172122,0.063689605,0.025256223,0.010248902,0.145195354,0.064545935,,,,,,,,4,0.16,0.341,0.74,0.732,0.387,0.358,0.228,0.586,0.27,0.103,0.148,0.236,0.171,0.35,0.108,0.37,4.395056777,3.069326249,3.034079613,3.503211991,,43000,24401,15375,0.164193799,,0.306196841,0.417186417,-0.023992232,-0.047261702,-0.056407789,-0.066704934,-0.001683502,0.484833207,0.541636397,,0.306196841,0
37035,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,0.9,31,6.4,5.4,100,0,0,26-50% of geographies,73.2,90.3,92,,,100,Top 25% of geographies,,82,8,22,52,10,6,4,,,,,,,,,,,,,,1926424,57902,558928,1309594,84572,53658,30914,,,,,,,,,,,,,,80.2,82,100,100,13,Bottom 25% of geographies,23.2,,0,0,51-75% of geographies,,Bottom 25% of geographies,Bottom 25% of geographies,3709,37.6,37.2,,2.46,2.44,2.63,63412,61371,,,736,19.3,99000,162600,238200,0.948234025,0.009436506,0.004583446,0.008627662,0,0.015098409,0.014019951,0.016716096,0.862418946,0.87123696,1,0.08063152,0.076304024,0,0.002819284,0.002980626,0,1,0.863844702,0.136155298,0.023255814,0,0.223958333,0.225296443,0.077617329,0.17076412,0.149092314,0.181151024,0.065276168,0.518936877,0.209302326,0.031229236,0.133459153,0.06120248,0.05970998,0,0.385858586,0.168062686,0.139534884,0.084385382,0.07641196,0.124290732,0.097271008,,,,,,,,,0.156,0.357,0.738,0.73,0.345,0.345,0.241,0.577,0.27,0.108,0.157,0.245,0.174,0.358,0.113,0.351,3.782729564,2.564183435,2.649459843,,,29440,31931,,0.248977349,,-0.241237113,0.22439759,-0.442708333,-0.156864242,-0.087377961,-0.08200125,-0.5,-0.25009138,-0.053187857,,-0.241237113,0
37036,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,2.1,134,16.5,17.1,0,,4.9,51-75% of geographies,-6.7,87.9,87.8,100,,100,Top 25% of geographies,16.7,284,18,62,204,58,14,44,,4,2,2,,,,,,,,,,9523928,1440328,1840428,6243174,2675478,1311986,1363492,,47970,6306,41664,,,,,,,,,,85.3,84.8,100,,100,26-50% of geographies,10.1,0,,0,Bottom 25% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies,6437,39.5,41.8,38.1,2.89,2.79,3.3,47500,47537,,,725,32,117700,184200,255100,0.934130806,0.032779245,0.006835482,0,0,0.000932111,0.025322355,0.01491378,0.883120969,0.898416442,0.672985782,0.048135913,0.038409704,0.099526066,0.007550731,0.006907008,0.033175355,0.957122883,0.775361143,0.224638857,0.062324274,0.027985075,0.428571429,0.234965035,0.108108108,0.213683224,0.168180759,0.113207547,0.026787794,0.611059044,0.233364574,0.078256795,0.183315209,0.225183974,0.236641221,0,0.182438193,0.195909755,0.141518276,0.065135895,0.035613871,0.184061029,0.155818861,,,,,,,,3,0.144,0.389,0.757,0.726,0.346,0.316,0.278,0.519,0.275,0.126,0.194,0.292,0.183,0.383,0.132,0.364,3.808460073,3.877894737,3.874876412,,,29000,18537,,0.245271651,,0.064610866,0.49512987,0.145054945,-0.063080466,0.052063673,0.065820553,-0.0625,0.648536939,0.647548912,,0.064610866,0
37037,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,5.6,492,1.8,1.1,0,,19.8,Bottom 25% of geographies,0,92.6,93.8,81,,98.1,Top 25% of geographies,26.5,314,40,72,202,56,8,48,,4,,4,,2,,,2,6,6,,,18418584,407828,6191496,11819260,5468204,74828,5393376,,77168,,77168,,339490,,,339490,70772,70772,,,90.5,91.7,83.7,,100,51-75% of geographies,29,16,,10.8,51-75% of geographies,51-75% of geographies,,26-50% of geographies,8570,35.8,35.3,54.6,3.27,3.22,3.79,89756,88171,96420,,1310,17.7,167400,247000,379600,0.916686114,0.055192532,0,0,0,0,0.028121354,0.016919487,0.889698109,0.894858315,0.761099366,0.073064725,0.064495448,0.238900634,0.003054152,0.003333761,0,1,0.900816803,0.099183197,0.032849503,0.06324473,0.169642857,0.173733195,0.080434783,0.156990069,0.073229514,0.243233222,0.047830923,0.745989305,0.333460657,0.026355997,0.10571762,0.013108614,0.013537676,0,0.06401766,0.09375,0.087471352,0.070664629,0.027119939,0.21675282,0.053923872,,,,,,,,3,0.171,0.31,0.694,0.723,0.395,0.43,0.196,0.61,0.261,0.085,0.119,0.196,0.164,0.379,0.089,0.332,4.230680106,2.751905165,2.801374602,2.561709189,,52400,35771,44020,0.311912272,1.722421436,0.485260771,0.732117812,0.02527666,-0.11791033,-0.052452802,-0.057194032,0,0.525519529,0.679603384,-1.464605857,0.485260771,0
37040,"Clarksville, TN-KY",Central,25.8,15065,17.2,13.5,23.3,15.4,28.6,51-75% of geographies,-5.1,59.3,66.9,43.4,51.9,60.6,Bottom 25% of geographies,3.5,3654,758,900,1996,356,138,208,10,448,270,168,10,38,20,18,,88,24,60,4,206688836,25275480,59076898,122336456,23723183,4543702,18691192,488288,7047170,4084364,2776031,186776,3494018,848560,2645458,,5602005,718386,4838468,45152,93.3,95.4,87.2,99.2,97.9,51-75% of geographies,29.6,25.5,31.7,21.2,51-75% of geographies,51-75% of geographies,26-50% of geographies,51-75% of geographies,52736,31.3,32.6,29.2,2.63,2.72,2.51,54348,60011,51964,45527,895,28.1,127400,178700,228600,0.658335862,0.240917021,0.003754551,0.019417476,0.006409284,0.012856493,0.058309314,0.093882737,0.801322594,0.821292333,0.785754257,0.103712105,0.087795929,0.118634583,0.060920048,0.062752977,0.052522184,0.967138198,0.60474874,0.39525126,0.05182203,0.021921737,0.43679163,0.260724441,0.057432432,0.299525137,0.077348576,0.276635629,0.112012538,0.488851037,0.221275937,0.094972644,0.087663076,0.172138735,0.143023673,0.227487758,0.229212016,0.15508279,0.156704862,0.093114483,0.068803551,0.194400401,0.087767185,8,,4,19,,,14,73,0.151,0.328,0.692,0.733,0.303,0.332,0.233,0.598,0.283,0.105,0.16,0.258,0.19,0.387,0.106,0.394,6.577724341,3.288069478,2.977787406,3.438919252,3.925143322,35800,24211,16164,0.233626609,0.370647816,0.077015644,0.261115032,0.005807588,-0.016908224,-0.033786866,-0.032245374,-0.082366914,0.227131539,0.064906593,-0.298683618,0.077015644,0.187807968
37042,"Clarksville, TN-KY",Central,26.5,21936,13.7,11.7,15.3,9.2,16.5,51-75% of geographies,-8.8,55.9,60.9,50.5,41.9,53.6,Bottom 25% of geographies,1.7,3346,746,670,1930,192,80,106,6,638,360,266,12,76,40,36,,28,18,8,2,71168019,12692002,15690218,42785800,6510856,1636256,4352418,522182,10334858,5613788,4540338,180732,1159322,480983,678339,,736404,375140,337864,23400,93,94.1,93,91.2,94,51-75% of geographies,24.9,23.6,26.5,13.1,51-75% of geographies,51-75% of geographies,26-50% of geographies,26-50% of geographies,80661,29.3,29.7,30.1,2.71,2.87,2.5,55184,57791,55381,50602,972,27.4,111900,148700,191500,0.587024708,0.271345508,0.006905444,0.02627044,0.002045598,0.030262456,0.076145845,0.140538798,0.778086693,0.768161406,0.809923487,0.091216985,0.09133882,0.078321354,0.105964868,0.115876324,0.087363784,1,0.588152887,0.411847113,0.039421107,0.018472906,0.416126601,0.246889522,0.100031556,0.306672039,0.071540163,0.233448982,0.059691196,0.492965313,0.243947483,0.119270676,0.065769083,0.142887349,0.126236208,0.150621686,0.247125353,0.165111001,0.124105974,0.082233639,0.060810584,0.228582173,0.090922521,9,4,3,7,,,31,44,0.157,0.306,0.669,0.725,0.298,0.348,0.227,0.599,0.278,0.097,0.149,0.252,0.191,0.386,0.097,0.4,6.220633522,2.694621629,2.57306501,2.685036384,2.938619027,38880,18911,16501,0.200727197,0.33747917,0.110857143,0.178288431,-0.033823265,-0.036294176,-0.030642343,-0.025231966,-0.09040296,-0.093158087,-0.04900023,-0.362757467,0.110857143,0.317497936
37043,"Clarksville, TN-KY",Central,8.5,4405,5.2,5,3.7,2.7,6.1,Bottom 25% of geographies,-8.6,71.1,72.3,62.6,86.1,59.7,26-50% of geographies,16.1,2802,460,710,1632,268,112,156,,150,76,74,,42,12,28,2,66,30,34,2,129242772,14626710,38811158,75804904,10580869,4252964,6327906,,3156942,1156162,2000782,,2574611,115504,1416022,1043084,2910872,1246350,1593158,71364,94.7,94.7,91.2,100,97.8,Top 25% of geographies,40.7,44.2,58.8,40.1,Top 25% of geographies,Top 25% of geographies,51-75% of geographies,Top 25% of geographies,49669,34.9,35.9,34.4,2.65,2.86,2.2,76555,77188,63079,81895,953,24.1,163700,231300,323400,0.824498178,0.087217379,0.002717993,0.032555518,0.001026797,0.005496386,0.046487749,0.048440677,0.822197771,0.815766033,0.879804333,0.08364407,0.090384996,0.046587468,0.062901155,0.06324228,0.027020731,0.987799231,0.742005177,0.257994823,0.024509008,0.007529805,0.343516751,0.156366093,0.100807502,0.20315966,0.04258136,0.41325164,0.160903969,0.560028134,0.270518855,0.055023535,0.131671666,0.062262377,0.056876734,0.059019515,0.271172505,0.140598862,0.064058865,0.028133961,0.01233566,0.110467548,0.056101539,,,4,53,5,4,12,31,0.146,0.337,0.75,0.747,0.352,0.38,0.178,0.696,0.258,0.101,0.122,0.213,0.155,0.341,0.091,0.35,6.756457796,3.021357194,2.996579779,3.666830482,2.824348251,38120,39068,24959,0.225381404,0.360311402,0.141317365,0.308257919,-0.065187703,-0.056443886,-0.048470122,-0.049591038,-0.060028105,0.08496789,0.189829609,-0.1458973,0.141317365,0
37046,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,0,0,3.5,3.7,,0,0,Bottom 25% of geographies,,92.9,95.6,,,42.6,Top 25% of geographies,,420,60,88,272,80,38,38,4,8,2,4,2,,,,,,,,,19104421,965348,2656808,15482266,1729180,657782,1036128,35270,143456,37914,83332,22210,,,,,,,,,94.8,94.3,,100,100,Top 25% of geographies,52.3,,100,48.4,Top 25% of geographies,,Top 25% of geographies,Top 25% of geographies,5669,41.5,42.5,40.3,2.98,2.87,4.06,116875,115757,,155729,1438,17,308800,497100,756200,0.904392309,0.02328453,0.005468337,0.005468337,0,0.003527959,0.057858529,0.053801376,0.758626823,0.777362205,0.71969697,0.077552472,0.085826772,0,0.094806119,0.071653543,0,1,0.873875463,0.126124537,0.005786428,0,0.176136364,0.178105995,0.163763066,0.173592846,0.043376013,0.463025869,0.175071858,0.753287743,0.36770121,0.035244608,0.141823955,0.025401305,0.0280866,0,0.199004975,0.084865629,0,0,0,0.021746818,0.10466761,,,,,,,,,0.162,0.351,0.77,0.746,0.408,0.409,0.154,0.656,0.235,0.098,0.112,0.187,0.14,0.309,0.089,0.313,3.670197542,4.253262032,4.294340731,,3.192083684,57520,58237,,1.034000457,,0.516877637,1.049051937,0.106617647,-0.132636662,-0.052574071,-0.051805899,-0.067567568,-0.130626365,0.031544435,,0.516877637,0
37047,"Lewisburg, TN",Central,3.6,81,25.9,12.3,66.7,,100,Top 25% of geographies,51.9,79.5,77.9,99.2,,,51-75% of geographies,2.7,146,20,48,78,24,6,18,,2,,2,,,,,,,,,,3645109,200970,806460,2637680,374600,104724,269876,,37916,,37916,,,,,,,,,,84.7,81.4,100,,100,26-50% of geographies,12.1,19.7,,0,Bottom 25% of geographies,51-75% of geographies,,Bottom 25% of geographies,2315,46.4,48.7,54.5,2.71,2.51,3.44,60417,60938,,,819,27.5,80200,117600,184100,0.84924406,0.030237581,0,0,0,0.008639309,0.11187905,0.01425486,0.955671447,0.950819672,0.971428571,0.018687527,0.022028689,0,0.007388092,0.008709016,0,1,0.729589633,0.270410367,0.014051522,0,0.340659341,0.302180685,0.094017094,0.224824356,0.118159204,0.130597015,0.042288557,0.481264637,0.114754098,0.069086651,0.166738661,0.226030369,0.106850716,0.542857143,0.189119171,0.196544276,0.093676815,0.06206089,0.050351288,0.264362851,0.074298056,,,,,,,,,0.149,0.38,0.786,0.743,0.382,0.34,0.24,0.568,0.267,0.12,0.168,0.261,0.169,0.357,0.119,0.369,4.30895088,1.946472019,1.929830319,,,32760,28178,,0.24653275,,0.003676471,-0.01010101,-0.109340659,0.013911449,0.122351439,-0.003591051,0.462857143,-0.502760018,-0.50031328,,0.003676471,0.039932031
37048,"Nashville-Davidson--Murfreesboro--Franklin, TN",Central,1,68,2.5,2.1,20.6,0,7.3,Bottom 25% of geographies,20.6,87.1,87.5,87.1,,87.1,Top 25% of geographies,-12.9,264,44,76,144,66,26,40,,,,,,,,,,,,,,5666487,1210150,1780830,2675508,1632196,387786,1244412,,,,,,,,,,,,,,92.9,93.4,89.7,100,100,51-75% of geographies,23,0,,0,51-75% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies,6229,42.4,42.8,22.2,2.75,2.71,2.97,76196,77192,,,987,25.6,174900,267300,360400,0.964681329,0.009792904,0,0.004816182,0,0.004334564,0.01637502,0.009311286,0.90386169,0.909029988,0.557377049,0.057198255,0.059306416,0,0.01179512,0.005696096,0.442622951,1,0.837052496,0.162947504,0.02292769,0.01509434,0.286549708,0.212268744,0.042269188,0.156084656,0.093412899,0.194858848,0.060362635,0.649911817,0.212522046,0.048500882,0.167924225,0.03820838,0.033283408,0.163934426,0.158699809,0.105956012,0.045414462,0.021604938,0.007936508,0.105795473,0.060362819,,,,,,,,,0.152,0.36,0.756,0.736,0.373,0.389,0.219,0.631,0.258,0.11,0.14,0.238,0.159,0.366,0.106,0.318,3.52844681,3.508058166,3.462794072,,,39480,37712,,0.238818186,,0.209558824,0.367963153,-0.418212197,-0.167040067,-0.079841886,-0.076884776,0.163934426,0.354308852,0.326911162,,0.209558824,0
37049,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,1.3,51,5.3,5.7,3.9,0,5.6,Bottom 25% of geographies,3.9,82.2,80.9,95.9,,99.3,51-75% of geographies,4.8,162,12,50,100,36,8,28,,4,2,2,,,,,,,,,,3243372,148556,1070309,2024506,716521,38118,678402,,83328,41664,41664,,,,,,,,,,85.1,84.1,100,75,90.4,26-50% of geographies,14.6,2.4,0,39.1,26-50% of geographies,26-50% of geographies,Bottom 25% of geographies,Top 25% of geographies,4035,35.3,35.3,47.5,2.81,2.81,2.78,74000,71667,66964,,880,23.8,162000,240400,342100,0.93110285,0.019826518,0,0.00173482,0,0.028996283,0.018339529,0.024535316,0.909409409,0.915458937,0.975,0.046796797,0.048845947,0,0.006506507,0.006977992,0,1,0.820074349,0.179925651,0.016689847,0.009411765,0.402298851,0.183238636,0.11627907,0.200973574,0.122099658,0.126664131,0.032712058,0.590403338,0.249652295,0.098748261,0.124659232,0.053744713,0.056694171,0.0375,0.312127237,0.130607187,0.111265647,0.091794159,0.057719054,0.218339529,0.04039653,,,,,,,,,0.151,0.372,0.757,0.74,0.397,0.347,0.222,0.581,0.262,0.111,0.15,0.241,0.168,0.34,0.109,0.346,4.043791822,3.248648649,3.354403003,3.589988651,,35200,36467,31764,0.144036141,0.082246465,0.078431373,0.335555556,0.018515067,-0.069668627,-0.02995817,-0.025861255,0.0375,0.363617154,0.48102327,0.680897742,0.078431373,0
37050,"Clarksville, TN-KY",Outlying,6.5,118,21.2,23.2,3.4,,75.7,Top 25% of geographies,-39.1,81.2,84.6,81.2,,100,51-75% of geographies,-18.6,96,6,32,58,22,6,16,,,,,,,,,,,,,,2290772,58194,1154150,1078428,217052,58194,158858,,,,,,,,,,,,,,87.3,85.4,91.5,,100,26-50% of geographies,7.7,0,,0,Bottom 25% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies,1712,46.3,46.1,59.3,2.64,2.61,2.74,57838,59426,35703,,554,20.5,74800,119200,272100,0.914719626,0.023364486,0,0,0,0.04088785,0.021028037,0.049649533,0.937759336,0.931862427,1,0.003556609,0.003893576,0,0.011262596,0.012329656,0,1,0.768107477,0.231892523,0.054012346,0,0.131034483,0.294573643,0.073469388,0.174382716,0.23608903,0.113672496,0.012718601,0.574074074,0.188271605,0.024691358,0.169976636,0.147196262,0.133461047,0.125,0.326460481,0.144275701,0.12962963,0.027777778,0.018518519,0.136098131,0.140771028,,,,,,,,,0.134,0.418,0.784,0.754,0.34,0.313,0.262,0.539,0.277,0.141,0.202,0.292,0.176,0.389,0.138,0.364,3.56471913,2.060928801,2.005856023,3.338655015,,22160,37266,13543,0.609065309,,0.119191919,0.334826428,-0.285023911,-0.052890011,-0.13431401,-0.126113421,-0.466836735,-0.367483349,-0.412101304,,0.119191919,0
37051,"Nashville-Davidson--Murfreesboro--Franklin, TN",Outlying,0,0,9.8,10.3,,,0,26-50% of geographies,,84.8,86,,,100,51-75% of geographies,,180,10,50,120,34,4,30,,,,,,,,,,,,,,8388646,315270,5119879,2953496,489099,42926,446174,,,,,,,,,,,,,,80.6,80,,,100,Bottom 25% of geographies,26.9,,,56.1,51-75% of geographies,,,Top 25% of geographies,3237,43.7,44.5,,2.47,2.35,3.18,52008,51434,,,1058,26.1,86300,167500,260000,0.938214396,0.025641026,0.00617856,0.006487488,0,0,0.02347853,0.03120173,0.936360828,0.932169905,1,0.024096386,0.02568324,0,0.002471424,0.002634178,0,1,0.81433426,0.18566574,0.015243902,0,0.169312169,0.25659051,0.07400722,0.166920732,0.098198971,0.205831904,0.113636364,0.558689024,0.157012195,0.070884146,0.160024714,0.113067655,0.120513665,0,0.465250965,0.15848353,0.086890244,0.069359756,0.057164634,0.201367309,0.091050342,,,,,,,,,0.142,0.382,0.773,0.737,0.36,0.345,0.242,0.591,0.271,0.12,0.167,0.263,0.17,0.366,0.119,0.352,3.637190857,3.22065836,3.256600692,,,42320,9114,,0.235711025,,0.515759312,0.278625954,-0.295476563,-0.097390222,-0.096857073,-0.078637679,-0.875,0.062052969,0.109302323,,0.515759312,0
